program_id,title,provider,target_audience,program_type,created_at,modified_at,start_date,end_date,related_major,price,image_url,eligible_region,venue_region,operate_cycle
65,"미디어크리에이터과-나도 유튜버! 재밌는 릴스 숏폼, 쇼츠 제작하기 [직업위탁교육 사전체험]",은평문화예술정보학교,고,학과체험형,46:38.2,46:38.2,2025-09-11,2025-09-11,영상·녹화·편집 기사,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250818&physical=A0FBDE0176764EF78593A225CB526F9A.JPG,"서울특별시 강남구, 서울특별시 강동구, 서울특별시 강북구, 서울특별시 강서구, 서울특별시 관악구, 서울특별시 광진구, 서울특별시 구로구, 서울특별시 금천구, 서울특별시 노원구, 서울특별시 도봉구, 서울특별시 동대문구, 서울특별시 동작구, 서울특별시 마포구, 서울특별시 서대문구, 서울특별시 서초구, 서울특별시 성동구, 서울특별시 성북구, 서울특별시 송파구, 서울특별시 양천구, 서울특별시 영등포구, 서울특별시 용산구, 서울특별시 은평구, 서울특별시 종로구, 서울특별시 중구, 서울특별시 중랑구",체험처,
66,(공연) 브레이킹 댄스. 진로 체험 공연 : WE CAN DO IT,사단법인 나인티,초 중 고,강연형,46:38.2,46:38.2,2025-09-01,2025-12-31,기타 시각 및 공연 예술가,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250826&physical=D6BEBABCA095463BB5D71E43DA8C385A.jpg,전국,학교,월화수목금
67,(섬유공예) 터프팅 미니 소품 만들기,유유랜드,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-09-01,2030-12-31,제품 디자이너,40000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250821&physical=9080DFE3357E48AD80FAEB4F3EDBD933.jpg,전국,체험처,월화수목금토일
68,현장형 진로체험 양궁,양궁테마파크 슈팅존,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-09-01,2025-12-31,스포츠 감독 및 코치,18000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250814&physical=8EBAA5120F514BA89E929F528419C640.jpg,전국,체험처,월화수목금
69,AI 미디어 만들기,케이(K)-메디치연구소(보은지점),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-04-01,2026-08-01,컴퓨터시스템 전문가,28000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250814&physical=F1E84F7B220E47B0A426AE1EDEDC81F2.png,전국,체험처,월화수목금
70,전통보자기아트공예,지음보자기,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-26,2028-12-31,제품 디자이너,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250815&physical=072EE30406E14652928FB4900D2F5EA4.jpg,전국,학교,월화수목금
71,제과제빵기능사 진로체험 (쌀케이크 만들기),윤스다락방,중,현장직업체험형,46:38.2,46:38.2,2025-08-18,2026-08-31,기타 조리사,45000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250814&physical=4B70124CE61C4823BD71EEDB27CD49BC.jpg,전국,체험처,월화수목금
72,파충류 관리사 진로체험,파파테일,초 중 고,강연형,46:38.2,46:38.2,2025-09-01,2025-09-01,기타 사육 종사원,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250813&physical=2CC22E3C67F9481590548A55620A9E20.jpg,전국,체험처,
73,TCI기질성격검사를 통해 알아보는 진로적성,(주)행복성장,초 중 고,강연형,46:38.2,46:38.2,2025-08-13,2035-12-31,상담 전문가,500000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250523&physical=A0E8135ED8B54E5ABB70D209D73C2535.png,전국,학교,월화수목금토
74,다양한 직종의 의료인 견학 체험,원광대학교 장흥통합의료병원,초 중 고,현장견학형,46:38.2,46:38.2,2025-09-01,2025-12-31,보건·의료 종사자,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250813&physical=DEC18960CCDB4FA48CA3F32118CE8519.jpg,전국,체험처,화수목금
75,3D프린팅 진로체험 - 블루투스 스피커 만들기 (학교로 찾아가는 진로체험),C메이커 협동조합,중,직업실무체험형,46:38.2,46:38.2,2025-08-11,2025-12-31,시스템 소프트웨어 개발자,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240219&physical=C40DF4F83B7B47A0810E1DDC2649E7A1.jpg,전국,체험처,월화수목금
76,선물포장 공예를 통해 알아보는 진로 체험 - 선물포장과 선물포장 디자이너,디자인하우스,중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-08-31,디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250812&physical=40404EEE58144871918259CA0B7CD1F2.jpg,전국,체험처,월화수목금
77,법과학체험교실(2학기),국립과학수사연구원,중,현장직업체험형,46:38.2,46:38.2,2025-09-05,2025-09-05,경찰관 및 수사관,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250311&physical=9CD04CF449924BBA9B2DE8985F5207EE.jpg,전국,체험처,
78,플라스틱 병뚜껑 업사이클링,리하이,초 중,직업실무체험형,46:38.2,46:38.2,2025-08-11,2027-08-31,기타 문리·기술 및 예능 강사,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240202&physical=42A3E5BE7A5346048CE8D8056FFD3459.jpg,전국,체험처,월화수목금토일
79,스마트팜으로 배우는 신농업인 체험,제주 별 딸기,초 중 고,현장견학형,46:38.2,46:38.2,2025-08-11,2027-12-31,과수작물 재배원,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250812&physical=CD1190B25A5D4382863189D47770B02A.jpg,전국,체험처,월화수목금
80,웹툰 체험 다회차 프로그램,웹투니스트라이프,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2025-12-31,만화가 및 만화영화 작가,120000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250811&physical=AA8F1DDA43164936B67E537BD1501915.jpg,전국,학교,월화수목금토일
81,레진 업사이클링 우드트레이 32cm,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,44000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=11021D7979004968860277B85F7DA32B.jpg,전국,체험처,월화수목금토일
82,레진 업사이클링 티코스터 1p,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=50D9F561DDF249A5996401C2791BA211.jpg,전국,체험처,월화수목금토일
83,레진 업사이클링 책갈피,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=43F809C62161419FAB218901802BF57C.jpg,전국,체험처,월화수목금토일
84,레진 업사이클링 틴케이스,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=D10D377100F14EE7A121B60EA23B2583.jpg,전국,체험처,월화수목금토일
85,레진 업사이클링 탁상거울,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=EE3D49B30C0F4267932843AD317C9189.jpg,전국,체험처,월화수목금토일
86,레진 업사이클링 손거울,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,17000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=EE20C83143DD43E3B27CECBE1E25CA5B.jpg,전국,체험처,월화수목금토일
87,레진 업사이클링 석고 다용도 트레이,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,35000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=597ACD8387DD4A0FA543ED1C4420E8D7.jpg,전국,체험처,월화수목금토일
88,레진 업사이클링 그립톡or마그넷 (1p),웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=E6C3B8450FBA4DB1BAF13C3CFB8DC1B2.jpg,전국,체험처,월화수목금토일
89,레진 업사이클링 무드등 11cm,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=62E846932431421FBBFC1023911AF94A.jpg,전국,체험처,월화수목금토일
90,레진 업사리클링 우드트레이 16cm,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250810&physical=3AE084AE901B487E8AF10A8AC450BD2D.jpg,전국,체험처,월화수목금토일
91,레진 업사이클링 우드트레이 13cm,웨이브(WAVE),초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2027-12-31,제품 디자이너,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250809&physical=863C93FF941A4F9B8BC4A1997FF19C9B.jpg,전국,체험처,월화수목금토일
92,은세공 은반지만들기 체험/반지대학 보은점,반지대학 보은점,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-11,2027-08-31,공예원 및 귀금속 세공원,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250809&physical=872B5A48BCA44BF78525E9498F79EAA9.jpg,전국,학교,월화수목금
93,"버섯아, 너는 누구니?",경기버섯연구소,초,학과체험형,46:38.2,46:38.2,2025-08-09,2028-12-31,균류학,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250809&physical=7FD2B36AEE5645BEA4758C952EF33BC0.jpg,전국,체험처,월화수목금
94,안전하고 신나는 슬라임체험,래빗슬라임 여수도원점,초,학과체험형,46:38.2,46:38.2,2025-08-01,2026-08-01,예술교육,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250808&physical=D72B6FEB70374F92A172B2F4024FEBFE.jpeg,전국,체험처,월화수목금토일
95,센서공학자-드론개발자-메카트로닉스,꿈드림에듀,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-11,2035-12-31,컴퓨터시스템 전문가,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250808&physical=500A73145B134B1E8A985FFAC7AB8CA0.png,전국,체험처,월화수목금토일
96,2025 대한민국 농업박람회,대한민국농업박람회,초 중 고,캠프형,46:38.2,46:38.2,2025-09-25,2025-09-28,농림어업직,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250808&physical=488C0D0D8CD04614B9F57B5AC9258A20.jpg,전국,체험처,목금토일
97,너의 특별함을 응원해! 유아특수교육학과 장애인식 개선 체험,한국교통대학교,중,학과체험형,46:38.2,46:38.2,2025-09-01,2025-12-31,기타교육학,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250807&physical=7A925A58DC7C4A0AB36E661FD8E0F712.jpg,전국,체험처,월화수목금
98,쉽고 재밌는 웹페이지 만들기 체험,한국교통대학교,중,학과체험형,46:38.2,46:38.2,2025-09-01,2025-12-31,소프트웨어프로세스모델개발환경,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250807&physical=F9229088DD434B1FA20731913399D399.jpg,전국,체험처,월화수목금
99,샌드애니메이션,광주YMCA아가야,초,현장견학형,46:38.2,46:38.2,2025-08-08,2025-12-31,"창작·공연 전문가(작가, 연극 제외)",30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250807&physical=42F4A5ED6BB04AC7B0FC8190620CD2C8.jpg,전국,체험처,화
100,천연디퓨저만들기,오월의 향기,고,현장직업체험형,46:38.2,46:38.2,2025-08-25,2025-10-31,화학공학 기술자 및 연구원,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250807&physical=8DB353A23DC94C0984BAA39E3B81E197.jpg,전국,체험처,화목
101,천연비누만들기,오월의 향기,초 중,현장직업체험형,46:38.2,46:38.2,2025-08-25,2025-10-31,화학공학 기술자 및 연구원,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250807&physical=52B8B625D85347269ABCBD2917AA6611.jpg,전국,체험처,월수금
102,억울한 풀 이야기,나라농원(아리따운열매),초,현장견학형,46:38.2,46:38.2,2025-09-02,2025-09-02,농림어업직,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250806&physical=A4CE30D0E8A5454B9CE8A136959F8F54.jpeg,전국,체험처,
103,찾아가는 레이저 서바이벌 레이저태그스포츠,레이저태그스포츠,초 중 고,캠프형,46:38.2,46:38.2,2025-08-01,2035-08-31,군인,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250806&physical=2A0EF49712C44DBE84DD32004C6ADBAD.JPG,전국,학교,월화수목금토일
104,전통놀이로 박물관에서 놀아볼까?,초록누리 협동조합,초,학과체험형,46:38.2,46:38.2,2025-08-30,2025-08-30,기타역사학,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250806&physical=6FE7F5C8F0F742489BCEB2C2B9CB1F93.jpg,전국,체험처,
105,친환경 업사이클링 양말목공예,김해리프온공예학원,중,직업실무체험형,46:38.2,46:38.2,2025-08-06,2035-08-31,제품 디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230316&physical=F4F0EB3C585945F285050699BADD34D1.jpg,전국,체험처,금
106,친환경 업사이클링 양말목티매트,김해리프온공예학원,초,직업실무체험형,46:38.2,46:38.2,2025-08-06,2025-08-31,제품 디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230316&physical=90A070BE2A1D42E59EC75EEF69DD612D.jpg,전국,체험처,금
107,생생 직업체험 프로그램,한국미래진로센터,초,현장직업체험형,46:38.2,46:38.2,2025-09-15,2025-09-15,예술·디자인·방송·스포츠직,14000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250806&physical=97484587779C4631A0628DBB5B7762AE.png,전국,체험처,월금수목
108,친환경 업사이클링 양말목공예,김해리프온공예학원,고,직업실무체험형,46:38.2,46:38.2,2025-08-06,2035-08-31,제품 디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230316&physical=60975C1997FC4A40A6E3856B4638070B.jpg,전국,체험처,금
109,환경분석전문가-공기청정기 제작,꿈드림에듀,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-01,2035-08-31,시스템 소프트웨어 개발자,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250808&physical=E4D5A6353B8146B6A6347C700549283E.jpg,전국,체험처,월화수목금토일
110,상상낚시터,상상낚시터,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-09-01,2026-09-01,어부 및 해녀,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250806&physical=C3E79346D5D84935A7D3A9628EBB5063.jpg,전국,체험처,월화수목금
111,[학교방문형] 떡공예사 진로직업체험 - 전통 떡 만들기 체험,꿈이랑키친,초 중,현장직업체험형,46:38.2,46:38.2,2025-08-01,2026-08-31,떡 제조원,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250805&physical=5E730E47667F4313B3F081264ABA1563.jpg,전국,학교,월화수목
112,[학교방문형] 쇼콜라띠에 직업탐구 - 수제초콜렛만들기,꿈이랑키친,초 중,현장직업체험형,46:38.2,46:38.2,2025-08-01,2026-08-01,제과·제빵원,12000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250805&physical=B8ECCFDB9C59409DB8D1C270CF39B497.jpg,전국,학교,월화수목
113,문화예술사와 공예가의 만남,바람불어좋은날 천연염색공방,초 중 고,학과체험형,46:38.2,46:38.2,2025-08-11,2026-12-31,예술교육,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250805&physical=E334B52F61C04E0A8276D8C6601DF95B.jpg,전국,학교,월화수목금
114,카메라 ON! 나만의 이야기를 찍어 보자,제로미디어,고,직업실무체험형,46:38.2,46:38.2,2025-08-05,2027-12-31,영상·녹화·편집 기사,8000,,전국,학교,월화수목금
115,헤어미용 직업실무체험,엘레강스 헤어샵,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-08-05,2029-08-31,미용사,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250805&physical=D4673A9F5D59492890AF5825676F6CD8.jpg,전국,체험처,월화수목금
